,Value,diff,mean diff
2021-07-01 03:28:00+00:00,1.066,-0.00013333333333333345,-8.05555555555553e-05
2021-07-01 03:38:00+00:00,1.066,0.0,-7.222222222222227e-05
2021-07-01 03:48:00+00:00,1.062,-0.0002666666666666669,-7.777777777777784e-05
2021-07-01 03:58:00+00:00,1.065,0.00019999999999999277,-7.222222222222227e-05
2021-07-01 04:08:00+00:00,1.063,-0.00013333333333333345,-7.222222222222227e-05
2021-07-01 04:18:00+00:00,1.064,6.666666666667412e-05,-6.388888888888925e-05
2021-07-01 04:28:00+00:00,1.06,-0.0002666666666666669,-7.222222222222227e-05
2021-07-01 04:38:00+00:00,1.062,0.00013333333333333345,-6.94444444444448e-05
2021-07-01 04:48:00+00:00,1.057,-0.000333333333333341,-6.388888888888862e-05
2021-07-01 04:58:00+00:00,1.057,0.0,-7.222222222222227e-05
2021-07-01 05:08:00+00:00,1.054,-0.00019999999999999277,-6.111111111111116e-05
2021-07-01 05:18:00+00:00,1.054,0.0,-7.222222222222227e-05
2021-07-01 05:28:00+00:00,1.055,6.666666666665932e-05,-7.222222222222227e-05
2021-07-01 05:38:00+00:00,1.052,-0.00019999999999999277,-5.8333333333333685e-05
2021-07-01 05:48:00+00:00,1.054,0.00013333333333333345,-5.8333333333333685e-05
2021-07-01 05:58:00+00:00,1.052,-0.00013333333333333345,-5.55555555555556e-05
2021-07-01 06:08:00+00:00,1.053,6.666666666665932e-05,-6.388888888888862e-05
2021-07-01 06:18:00+00:00,1.05,-0.00019999999999999277,-6.666666666666671e-05
2021-07-01 06:28:00+00:00,1.051,6.666666666665932e-05,-7.777777777777784e-05
2021-07-01 06:38:00+00:00,1.05,-6.666666666665932e-05,-5.55555555555556e-05
2021-07-01 06:48:00+00:00,1.047,-0.00020000000000000757,-6.388888888888925e-05
2021-07-01 06:58:00+00:00,1.049,0.00013333333333333345,-5.555555555555559e-05
2021-07-01 07:08:00+00:00,1.044,-0.0003333333333333262,-5.2777777777777506e-05
2021-07-01 07:18:00+00:00,1.042,-0.00013333333333333345,-5.8333333333333685e-05
2021-07-01 07:28:00+00:00,1.045,0.00019999999999999277,-5.277777777777813e-05
2021-07-01 07:38:00+00:00,1.045,0.0,-5.833333333333307e-05
2021-07-01 07:48:00+00:00,1.042,-0.00019999999999999277,-5.8333333333333685e-05
2021-07-01 07:58:00+00:00,1.042,0.0,-6.388888888888925e-05
2021-07-01 08:08:00+00:00,1.039,-0.00020000000000000757,-5.277777777777813e-05
2021-07-01 08:18:00+00:00,1.036,-0.00019999999999999277,-6.388888888888862e-05
2021-07-01 08:28:00+00:00,1.04,0.0002666666666666669,-5.000000000000004e-05
2021-07-01 08:38:00+00:00,1.039,-6.666666666667412e-05,-5.000000000000004e-05
2021-07-01 08:48:00+00:00,1.037,-0.00013333333333333345,-5.000000000000004e-05
2021-07-01 08:58:00+00:00,1.038,6.666666666667412e-05,-4.722222222222196e-05
2021-07-01 09:08:00+00:00,1.033,-0.000333333333333341,-5.277777777777751e-05
2021-07-01 09:18:00+00:00,1.035,0.00013333333333333345,-4.166666666666701e-05
2021-07-01 09:28:00+00:00,1.034,-6.666666666665932e-05,-4.166666666666701e-05
2021-07-01 09:38:00+00:00,1.031,-0.00020000000000000757,-5.277777777777751e-05
2021-07-01 09:48:00+00:00,1.031,0.0,-5.277777777777751e-05
2021-07-01 09:58:00+00:00,1.033,0.00013333333333333345,-4.444444444444448e-05
2021-07-01 10:08:00+00:00,1.03,-0.00019999999999999277,-4.722222222222257e-05
2021-07-01 10:18:00+00:00,1.032,0.00013333333333333345,-4.722222222222196e-05
2021-07-01 10:28:00+00:00,1.033,6.666666666665932e-05,-3.611111111111084e-05
2021-07-01 10:38:00+00:00,1.032,-6.666666666665932e-05,-5.55555555555556e-05
2021-07-01 10:48:00+00:00,1.03,-0.00013333333333333345,-6.388888888888862e-05
2021-07-01 10:58:00+00:00,1.03,0.0,-6.111111111111054e-05
2021-07-01 11:08:00+00:00,1.029,-6.666666666667412e-05,-7.222222222222227e-05
2021-07-01 11:18:00+00:00,1.027,-0.00013333333333333345,-6.111111111111054e-05
2021-07-01 11:28:00+00:00,1.026,-6.666666666665932e-05,-6.944444444444417e-05
2021-07-01 11:38:00+00:00,1.026,0.0,-7.222222222222226e-05
